depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_5,lineage_6,lineage_4,Copy Number Public 23Q4 MUCL1,Copy Number Public 23Q4 PRMT5,Copy Number Public 23Q4 MAP1A,Copy Number Public 23Q4 MAT2A,Copy Number Public 23Q4 PDGFRB,Copy Number Public 23Q4 GJA1,Copy Number Public 23Q4 MTAP,Copy Number Public 23Q4 ZNF185,Expression Public 23Q4 MTAP,Expression Public 23Q4 PRMT5,Expression Public 23Q4 PDGFRB,Expression Public 23Q4 ZNF185,Expression Public 23Q4 GJA1,Expression Public 23Q4 MAP1A,Expression Public 23Q4 MAT2A,Expression Public 23Q4 MUCL1
ACH-000744,NCIH1623,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,0.9935290774288364,1.117005298919138,1.1081660963196085,1.4800369953553003,0.7633198981556832,0.6549303197647607,0.481891451390146,0.4082032304335229,3.412781525338476,6.377470842849648,0.2630344058337938,3.16349873228288,1.4168397419128294,0.2986583155645151,8.214173386668525,0.3103401206121505
ACH-000766,NCIH1648,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,1.041010822123484,1.4242020118356664,1.1202815188679551,0.8911005848915218,1.383282137448028,1.5233848342855296,8.981013232433716e-06,0.7331230974443562,0.1763227726404629,7.26566192452189,0.2868811477881615,4.871350840634026,3.7803100990433753,0.5849625007211562,7.806968434121849,0.3561438102252753
ACH-000893,NCIH1651,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,1.2419008152324444,1.2534788986660392,0.7661332889242565,1.2556426720422351,1.0159648677077693,0.8304614123015089,3.0963600633350174e-06,0.4086226089315036,0.070389327891398,7.77162151792327,0.8237493603082727,3.7070829917717054,6.180704840195555,3.742006210866737,7.84253891867594,0.4436066514756146
ACH-000448,NCIH1666,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,1.0567573181632557,1.056951544230876,1.0312227153347164,1.074340340231711,1.4408109742434716,1.0593756902957543,0.0004068473225113,0.9687436016077008,0.1243281350022017,6.203788453308596,0.0426443374084937,4.622930350920177,3.983677694698067,0.0565835283663675,7.821008592656419,0.1243281350022017
ACH-000021,NCIH1693,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,1.0416293052364545,1.0993841722760702,0.7962305799832595,1.0849432111839292,1.3038843579397998,1.1007157873279163,0.8272567057977382,1.444073646998684,4.5668151540108965,6.419370342528151,0.3785116232537298,3.984589350362457,3.6926503700355298,0.1505596765753814,7.452117663828671,0.137503523749935
ACH-000431,NCIH1694,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,0.926805449694049,1.2920119703688386,0.9201994205308552,1.2056548090711503,0.9471148175205208,0.9176874962771124,0.9801090411695356,0.969536088525958,5.19416586852982,7.152183419055046,0.3561438102252753,3.48155728070859,0.1634987322828795,4.016139702655253,8.978624666959437,0.0
ACH-000747,NCIH1703,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,NSCLC Squamous,,,0.9320268112138892,0.9205389914030336,0.92501646673491,0.9245522175697384,1.1930804593718238,1.218488677548486,0.5388794744793943,0.9078112341249428,4.682011390800693,6.741332148787993,0.1505596765753814,4.807354922057604,0.5655971758542251,0.5849625007211562,7.590063018812253,0.0
ACH-000675,NCIH1734,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,1.2817637762156295,1.1587950810512035,0.8857871072750355,1.1839389454595697,0.8508751960692813,1.5870859479769546,0.8919335269371927,0.7989651808000264,4.644433152406245,6.963127280592787,0.3561438102252753,4.113533819591914,8.166564821669459,1.6040713236688608,7.836113491315094,0.1890338243900171
ACH-001362,NCIH1770,Lung,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,,,,0.8501652041607594,1.1537619802944012,1.2332925401499768,1.0856908089440216,0.7900868334695677,0.9702536320705192,1.0648954543917255,0.4864179900154392,,,,,,,,
ACH-000379,NCIH1781,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,1.2263413229740214,1.3980780824937549,0.9048631958691188,1.2192604047342643,0.9161907839854634,1.2554543743534663,0.921457696109982,0.8504145871289961,4.601696516480957,7.564606810902776,0.2986583155645151,4.154615611326894,0.1763227726404629,0.0976107966264223,7.281698250098829,2.250961573533219
ACH-000496,NCIH1792,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,0.7707997130091491,1.3949896896032012,1.1555907458046182,1.520566489391428,1.022790212376148,1.092852700298884,0.541666963978074,0.6392830968643775,4.464668267003445,7.7457079332796255,1.5753123306874368,3.594548549550354,6.529508641074312,4.601102203376409,8.867556748368532,0.2387868595871164
ACH-000888,NCIH1793,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,1.1646294154474592,1.1813352448901528,0.9499345315499356,1.203498521779944,1.18300367146407,0.7412995200082441,1.014189096798498,0.7704367807957729,4.360364276543471,6.270715807874262,0.0976107966264223,3.176322772640463,3.468583317006828,2.879705766282288,8.00539998774259,0.0
ACH-000559,NCIH1836,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,1.238783602807262,1.2260224110663505,0.7418501419887132,1.02779621928071,0.7357657436979972,1.0653475649253392,1.2778719730857775,0.795692472199309,5.41006969175638,6.62993940943954,0.3785116232537298,1.6276068381296498,0.2265085298086797,3.399171093819823,7.850624425243046,0.0
ACH-000733,NCIH1838,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,0.8130951457354691,1.294146436746351,1.0137473813486335,0.8130624023466152,0.8331329395600163,0.9477686250057396,0.4636126305588168,0.6454410141951656,3.895302621333306,7.114991613333596,0.2265085298086797,5.960697039304312,0.2141248053528473,0.2265085298086797,6.364922558505775,0.0565835283663675
ACH-000894,NCIH1869,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,NSCLC Squamous,,,0.9882943767966212,1.1056926831023817,0.5928596719674528,0.9178616460634196,1.2064440077180274,0.6561872360946637,0.9073008986410692,0.6760053498651875,5.821199978056451,5.97246290720214,0.01435529297707,5.292781749227846,1.2387868595871168,0.01435529297707,6.520107901637548,0.070389327891398
ACH-000586,NCIH1876,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,1.175722568890981,0.933441409277986,0.9001889784552368,0.8948969318534608,0.8892596932660439,1.5336550897498875,1.5822411190183132,0.8863612105403285,5.805808348701467,6.313608657030487,0.8237493603082727,2.6848187375532224,7.011339087913592,2.3103401206121505,8.201045686245058,0.0
ACH-002490,NCIH1882,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,1.18782674677307,0.889657291634532,0.9023702200285736,0.8972814734299055,0.8989678446984187,1.607443848232507,1.644411908078926,0.883545136630114,,,,,,,,
ACH-000434,NCIH1915,Lung,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,NSCLC Large Cell,,,0.9725997442007556,0.971792758987566,0.9734778610627508,0.9883504176129266,1.009499067681662,0.9969407504787708,0.5880520936936271,0.532905931641672,4.592756010441026,6.503189699170993,0.722466024471091,5.552438555253539,1.713695814843359,2.150559676575381,8.003152448666922,0.0
ACH-000870,NCIH1930,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,1.0200706977937553,1.045592396399174,0.7672133281181766,1.2684738087316902,0.7623511439785332,1.036379930347901,1.2607829297849915,0.9134399375485284,5.096346198993175,7.3835315042780385,0.0,1.480265122054463,0.2016338611696504,2.8257856274647914,8.281883674562923,0.0
ACH-000587,NCIH1975,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,1.2259061959347504,1.1561981815799645,0.8328859835689991,1.043680367390879,1.1069281267519795,0.8790511846117821,0.6731813860410976,0.9302639174244992,4.036503333738988,6.577579887670554,1.232660756790275,4.5496691707264905,6.249634957310189,1.480265122054463,7.583609339726951,0.5360529002402097
ACH-000886,NCIH2009,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,0.9794036517358212,0.9403490765634208,0.8820901316278567,1.199460378601253,0.9404726367719144,0.9664167133004948,0.9298348482900244,0.7183110804946354,5.469560421711221,6.442114122419225,0.0840642647884745,6.11332544304199,6.803743668505225,0.0426443374084937,7.482525640767917,0.4329594072761063
ACH-000781,NCIH2023,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,1.042195567995719,0.838322261718752,0.8245529953140729,1.0742820538811275,1.624299864859854,0.9615815618618498,0.1032974181041732,0.4329776005597154,1.1953475983222193,6.448900951145128,0.632268215499513,2.16349873228288,4.737686761409861,3.049630767724601,7.549207089355683,0.0976107966264223
ACH-000521,NCIH2030,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,1.002228718841089,1.3732278993698963,1.1374231224349416,1.3496134868899194,1.0418972381110516,1.1061568709430232,0.6738147661450227,0.7841259217637959,3.9763636357327616,7.310794527066784,0.2509615735332188,2.8379432418910278,7.610655774401928,1.3276873641760472,6.919340082442012,0.0
ACH-000153,NCIH2052,Pleura,Pleural Mesothelioma,"Pleural Mesothelioma, Sarcomatoid Type",,,,1.0883811000943142,0.9254950871178724,0.9136421280663902,1.529663646699562,1.1550749747941005,0.8352551268818302,0.0001485502860438,0.7919726351001068,0.0976107966264223,6.064581109190573,1.933572638261024,5.455491620628468,6.931801228419244,3.1538053360790355,8.452035273546196,0.0
ACH-000727,NCIH2066,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,0.9439019444524004,1.330056192354055,0.9322105131954485,0.9798842244712124,0.9651796209344106,1.0024711126980588,1.0261869338910126,1.2959511233635237,,,,,,,,
ACH-000590,NCIH2073,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,1.1723059627009016,1.449817425008888,0.8897880117605925,1.16686033537322,1.1548342228939432,0.8811345011802918,0.8737172648922964,1.92502776807038,3.534808661231747,6.883742990570445,0.0426443374084937,2.881664619320345,4.624100894628114,0.1110313123887439,6.709014864903272,0.8718436485093178
ACH-000394,NCIH2081,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,1.1762476571598757,1.0430353190869577,1.200262793060656,1.06741242251031,0.7735480313723138,0.7832780306322047,1.1000471779643697,1.0558405241758628,4.655924213083815,6.306699707272787,0.070389327891398,0.8639384504239714,0.2265085298086797,4.266786540694901,8.194461391737482,0.2986583155645151
ACH-000841,NCIH2087,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,1.1063475092512305,1.362745049337314,1.0334602404646878,1.0742825789738784,1.321740602577642,0.8249435664197623,0.486283489376808,0.4703002208318583,4.287620044112067,7.615519292783494,0.4329594072761063,4.23112515787905,4.166715444966423,0.1505596765753814,8.03930292547364,0.0840642647884745
ACH-000929,NCIH2110,Lung,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,,,,1.130081467045386,1.0108036511941942,0.8772547953605461,0.8666625315349689,0.8958850774316113,0.8687620003028735,0.8590929242548597,0.6557057166585651,4.882643049361842,6.584060534426763,0.1763227726404629,4.649040565634448,6.204766750654613,0.0426443374084937,6.88410945135923,0.8718436485093178
ACH-001363,NCIH2135,Lung,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,,,,1.156446838301141,1.2657984783815277,0.635094726121396,1.027129887539591,0.975630855901502,0.9719603928669048,0.8572152682866505,0.5995118066371385,,,,,,,,
ACH-001138,NCIH2141,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,0.9623947556704856,1.1729563807894532,0.7731189876138691,1.1375949411631856,0.7343764876851846,1.1112322808386308,1.2175895771798224,0.7548469176230654,,,,,,,,
ACH-000481,NCIH2170,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,NSCLC Squamous,,,0.8249836327468213,1.19198252666348,0.8008029411202708,1.0890322455564567,0.821248007061136,0.9880137100746988,0.0137860685243864,0.8571543441905936,0.1763227726404629,7.103182881320744,0.0,4.589164236699772,2.0806576633452254,0.0426443374084937,7.847934288223774,0.5058909297299572
ACH-000525,NCIH2171,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,1.0270769197531084,2.097198657407226,1.091782750062764,1.0482312035413672,0.6540382699024642,1.110062345755188,0.6456614333596876,0.6330987865437303,4.06522762277562,8.557195624528546,0.0,1.1176950426697545,0.1634987322828795,5.384740587292384,8.148781613197997,0.0
ACH-000924,NCIH2172,Lung,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,,,,0.9471475484498064,1.4614440149118633,0.9317522580966284,0.9300020877121704,0.9363281786925652,0.8361534146103888,0.902758549265041,0.903707321984994,4.560714954474479,7.410748128185948,1.3219280948873624,1.454175893185802,3.901108243014512,4.036503333738988,6.961507574683088,0.5058909297299572
ACH-000399,NCIH2196,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,1.0648824046281873,1.0916399660635152,0.6522272274324938,0.6626856407193602,1.0330301613377175,1.0661779900745447,1.0694218724347968,0.639244079288647,4.6293566200796095,6.157852169141737,0.3103401206121505,0.84799690655495,0.2265085298086797,2.4195388915137843,7.212472066488507,4.708187236020708
ACH-000447,NCIH2228,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,1.0928027714023931,1.090595210020348,0.867405622672927,1.0909612494699146,1.3223460348037888,0.8928856219736756,9.67402148021914e-08,1.085008757569656,0.0976107966264223,6.444269502413482,0.4222330006830478,2.523561956057013,5.524189078449365,1.454175893185802,7.804905414675281,0.0976107966264223
ACH-000912,NCIH2286,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,1.072608936868381,1.1009111385374806,1.0444730213509776,1.0731041811507636,1.0779645685319046,0.662110554801236,0.6732749834619547,0.6790743327736638,4.442280035252584,7.498889086976805,3.819668183496456,4.139960569545456,5.423241995973661,1.0214797274104517,8.073820233291672,0.2868811477881615
ACH-000718,NCIH2291,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,1.0282431535509695,1.041232891961953,0.742214447741067,1.0116058093747298,0.7802358506284198,0.7605413939409812,0.7527685549130592,0.6923081777708776,5.12474169241965,5.9701634246609965,0.2509615735332188,4.2024177215751815,0.3673710656485294,0.1243281350022017,7.222360217962729,0.01435529297707
ACH-000951,NCIH2342,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,1.3131395254226867,1.0458801025130342,0.7136194042588541,1.0131408068155507,0.8946649219412898,1.1138925065364922,0.5262584589486763,0.8663013177152529,3.503348735167504,6.701549056943071,0.5160151470036647,4.577126661307052,0.070389327891398,0.2141248053528473,6.357200084860054,0.1243281350022017
ACH-000875,NCIH2347,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,1.055554071865176,1.2478217896815984,0.6150572636175256,0.8905214986425724,0.9205455950574772,0.9027418044466428,0.6462645539147482,0.7541476743792507,4.685379551959075,7.2185874524375695,0.0840642647884745,5.662775171937776,0.1243281350022017,0.0285691521967709,6.616034160121098,0.0976107966264223
ACH-000121,NCIH2405,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,1.0612884477763451,0.9949608314755652,0.9828284239688436,0.9999625004873692,1.2668829152587069,1.1939763856711834,0.6106141777287305,0.5180226784462026,5.834407841806995,6.816343705284859,3.2203299548795554,4.151371776253954,4.236492618381302,2.786596361890807,8.542451531298877,0.0
ACH-000186,NCIH2444,Lung,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,,,,0.8705470831416768,1.1249957455269148,1.0919876589625424,1.2449495522361218,1.4913775427227396,1.093894118354367,0.9410642569357496,0.5046250866807445,4.36737106564853,6.627315001365048,0.0840642647884745,5.354381632113322,3.883620816285671,0.0285691521967709,5.901832305785489,0.2509615735332188
ACH-000092,NCIH2452,Pleura,Pleural Mesothelioma,"Pleural Mesothelioma, Biphasic Type",,,,1.0317963459478616,0.6721845178827293,1.0367248488751102,0.9722109011226956,1.0771900372496597,1.1040773357382174,2.742141274100821e-07,0.6224668209070416,0.1505596765753814,6.16430358309365,3.933572638261024,4.436961337833602,5.9701634246609965,2.189033824390017,7.395234212223879,0.0
ACH-000932,SNU1,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Stomach Adenocarcinoma,,,,0.9975925120979786,1.0022702834989323,1.0077813724186693,1.0295475153275355,1.0048551421797876,0.9981387022309596,1.0012095065799729,0.5847055465001153,4.072105800480419,6.96116025813664,0.0285691521967709,0.6229303509201767,0.1243281350022017,0.1243281350022017,7.729144864591712,0.0
ACH-000581,SNU16,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Stomach Adenocarcinoma,,,,1.0907840548927157,1.2824220562267037,1.0176334633078818,1.0797581599904893,0.8167063718050025,1.0801033112335108,0.0002681382679809,1.10316575221383,0.0840642647884745,7.393948120223377,0.4329594072761063,4.51853513898218,0.0840642647884745,0.0426443374084937,8.174526265266431,0.0
ACH-001417,UMC11,Lung,Lung Neuroendocrine Tumor,Lung Carcinoid,,,,1.1320437588197774,0.9573676348673588,0.949942731423756,0.935742968647347,0.8577682097601829,0.6951323056351881,1.0313861497118315,0.5403798221499466,,,,,,,,
ACH-001599,NCIH64,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,0.9206748448240428,0.9346391287510388,0.6150253314482552,0.8723461798704844,1.006582950656155,1.1784449724737822,0.8559472679025255,0.5841036791433032,,,,,,,,
ACH-000729,NCIH1963,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,1.0093621815748464,1.0212142154059491,1.0305650713329173,1.0129001640110455,0.5920126754820373,1.003779938884634,1.015815246558195,0.9611578805441126,4.856487779495678,6.625270489374693,0.01435529297707,1.1826922975161902,0.4329594072761063,5.590362488463746,7.855117639487686,0.2750070474998698
ACH-000311,NCIH2122,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,1.1904081963396318,1.2497563131964242,1.1600156705570466,1.2105408972406926,1.211452017083861,0.9294519886894348,0.775862854853238,0.9579128890366144,5.12474169241965,7.147306698780294,0.1634987322828795,5.46532151358055,4.851998837112446,0.0285691521967709,7.949885059226931,2.316145742293356
ACH-000134,HS274T,Fibroblast,Non-Cancerous,"Fibroblast, Breast",,,,0.9983729185529036,0.9979624408865,1.0022512537483863,0.9904249865821564,0.996086322865081,0.9904632307256308,0.9994506046479796,0.9729543581056758,4.24031432933371,5.737145919776202,7.039248083702935,3.613531652917927,6.370861740085285,5.4121040446775694,7.283088353024002,0.0
ACH-000069,HS611T,Lymphoid,Hodgkin Lymphoma,Hodgkin Lymphoma,,,,1.0094698776570423,0.9949747825575952,0.9872344816686728,0.9886991106210452,0.9888995362460464,0.9847618348155122,0.9866656973556924,0.937832969015156,3.2203299548795554,6.255878352582786,1.8237493603082728,0.5160151470036647,0.8718436485093178,1.01435529297707,8.008316563734986,0.0
ACH-000063,HS616T,Fibroblast,Non-Cancerous,Fibroblast,,,,1.0024380565999786,1.0019943766068449,1.005784048409884,0.99693775685017,1.002026421167862,0.9995440720651247,1.0020018869871503,0.5898627176930835,4.139960569545456,5.879705766282288,6.676944359106912,2.269033146455237,8.055824700134858,5.495375380944628,6.859969548221026,0.0
ACH-000306,HS688AT,Fibroblast,Non-Cancerous,"Fibroblast, Skin",,,,,,,,,,,,3.820689560559215,5.383013015488671,7.2082831384125186,3.3132458517875616,6.251340382788616,5.133399125417198,6.78933801204025,0.0
ACH-000850,HS698T,Fibroblast,Non-Cancerous,"Fibroblast, Colorectal",,,,,,,,,,,,4.300123724569014,5.903520373723376,6.394205430358875,1.144046369616707,8.55899461569918,5.392317422778761,6.737957106213592,0.0
ACH-000071,HS706T,Fibroblast,Non-Cancerous,"Fibroblast, Bone",,,,,,,,,,,,4.751677945687579,6.068240861312821,6.9941271140031285,0.6507645591169022,8.907641803665527,5.05528243550119,7.277519886641357,0.0
ACH-000185,HS737T,Fibroblast,Non-Cancerous,"Fibroblast, Bone",,,,,,,,,,,,3.784503982929567,5.487036080031899,7.261812857870655,1.6599245584023783,8.428108883179304,5.87921563716567,7.227471546359283,0.1634987322828795
ACH-000230,HS742T,Fibroblast,Non-Cancerous,"Fibroblast, Breast",,,,,,,,,,,,2.8914191868460786,5.156639310692087,4.354028938054387,1.632268215499513,7.039577103060678,4.956056652412403,5.598126959919604,0.0
ACH-000526,HS821T,Fibroblast,Non-Cancerous,"Fibroblast, Bone",,,,,,,,,,,,4.278728212938939,5.566206293465506,7.796948106996372,0.5945485495503542,8.200555357232117,4.772941337831336,6.596040632671138,0.1243281350022017
ACH-000180,HS839T,Fibroblast,Non-Cancerous,"Fibroblast, Skin",,,,0.9988984208803132,0.9980283491166448,0.9968713996846238,0.9939731414289504,1.0042773219924648,0.9863937723318916,1.0009648224036107,0.9757625794502082,4.699329525673156,5.824513297334801,6.3729520979118295,2.0461417816447205,6.290571850852079,5.781621997870603,8.1355040882175,0.0
ACH-000274,HS852T,Skin,Melanoma,Melanoma,,,,0.9978241432802204,0.9931742240761884,0.9996330466796498,0.9861065494382064,0.994962824478966,0.5820992023395682,0.585017502817953,0.9397716571282232,3.687060688339893,6.385776138269413,2.372952097911829,0.8718436485093178,0.2630344058337938,0.4329594072761063,7.547203024756931,0.2986583155645151
ACH-000119,HS863T,Fibroblast,Non-Cancerous,"Fibroblast, Bone",,,,1.002803719076398,1.0047026395168304,1.0002325187344687,0.9965546238926368,0.9992127149297676,0.9934310235858236,0.9965471418446812,0.9392476011726896,4.474436043252266,5.552745936748446,6.708049251702217,0.8155754288625725,7.211304286290469,5.269033146455237,7.088205213838942,0.0
ACH-000340,HS870T,Fibroblast,Non-Cancerous,"Fibroblast, Bone",,,,1.002923957047376,0.9996155512375255,0.9988654464647172,0.9947710106107566,0.9946524476117498,1.0021325738458997,1.0022843055805035,0.5889330451370228,4.14649230697719,5.70984201927331,6.748461233004035,1.1043366598147355,8.043136678123027,4.6904170955324656,7.307246355226617,0.0
ACH-000154,HS888T,Fibroblast,Non-Cancerous,"Fibroblast, Bone",,,,1.008455634920894,1.00395941836493,1.0083847246514497,0.9993776342994284,1.0034711658413906,1.000283527854899,1.003550357852139,0.5905990467570654,4.420886574975532,6.180903709179382,6.288173968112302,2.0942360698457656,7.037711667113753,6.307792796129895,7.686570559223274,0.2630344058337938
ACH-000043,HS895T,Fibroblast,Non-Cancerous,"Fibroblast, Skin",,,,1.0001655094927375,1.0019192749482089,0.9975920129331334,0.994278888917563,0.9991162708319946,0.9946275406663292,0.9991322611168448,0.9737723261135682,3.795974694206668,5.449231200669493,5.2935176304174245,0.9855004303048848,6.417852514885898,4.429615964201735,6.890446692679906,0.1890338243900171
ACH-000135,HS940T,Fibroblast,Non-Cancerous,"Fibroblast, Skin",,,,0.9943147463226844,0.9922882220751044,1.0001820114799036,0.9879899105032504,1.032831271999292,0.93635634788474,0.990455780487236,0.5898596973544843,3.769771739249448,5.6604951318885135,7.55043897760719,1.541019153133559,7.1626934322112366,5.453188309548226,7.201045686245058,0.0
ACH-000441,SH4,Skin,Melanoma,Melanoma,,,,0.9577920798839604,0.966615434973426,0.9296087290442564,1.2340345601523603,1.13095990089175,0.7487208608011812,3.4700251299079284e-08,0.4939017928049451,0.3103401206121505,6.271836492840679,0.3561438102252753,0.6599245584023783,0.2509615735332188,1.7990873060740036,8.442445929007828,0.0
ACH-000772,TE441T,Soft Tissue,Rhabdomyosarcoma,Rhabdomyosarcoma,,CIC_DUX4,,0.9421686811053682,0.9900867941402668,0.979333674369796,0.9942370564136118,0.9716898359435548,1.089431326831921,0.9860189085426292,0.8845938719224498,3.9231491804723087,6.195741293246449,1.967168607532628,1.263034405833794,4.3957483281790335,0.632268215499513,7.27733390042982,0.0
ACH-000125,TO175T,Fibroblast,Non-Cancerous,Fibroblast,,,,1.0052229200514735,1.0050889437982182,1.0057398730293268,0.995777198266051,1.0068401388238817,0.999218711667124,1.00680296428829,0.5840740484173559,4.692092375427572,5.5786368624717415,6.982765462583646,2.625270489374693,6.542567607764219,5.651912744645783,6.903158811119866,0.1890338243900171
ACH-000008,A101D,Skin,Melanoma,Melanoma,,,,1.1047090549259442,0.8820992800465141,0.9815514850943312,1.1866786629487431,0.9031395542609958,0.8819236424310443,1.9791765192635474e-09,0.918744054311762,0.0976107966264223,6.217812330838862,1.622930350920177,0.8155754288625725,0.2750070474998698,2.889473542531109,7.107164755692888,0.0
ACH-001442,A388,Skin,Cutaneous Squamous Cell Carcinoma,Cutaneous Squamous Cell Carcinoma,,,,1.0005501048385086,1.0043485339295568,1.0117403851882116,0.9944985296231096,1.0136958985811908,0.9997840161697372,0.5754489340670812,0.5307415264762925,3.5197934862411,6.109778429078662,0.0840642647884745,2.889473542531109,5.211012193485511,0.0840642647884745,6.02945288578697,0.0
ACH-001341,DOTC24510,Cervix,Mixed Cervical Carcinoma,Mixed Cervical Carcinoma,,,,0.9878262992566792,1.2434713835444713,1.0036064965811042,1.220589553203432,0.7567990148249171,1.3741379883705365,1.1589921965118763,0.952848146366348,6.170125361839952,7.240028051916184,0.0,6.277054876148728,0.0840642647884745,0.2630344058337938,7.425845305639428,0.0
ACH-000529,T173,Fibroblast,Non-Cancerous,"Fibroblast, Bone",,,,0.9998005137937156,0.9983928961226702,0.9968070411516644,0.9922151178859572,0.9984822991438798,0.9935106607119004,0.9986501320982368,0.973950507746934,4.575312330687437,5.583158003874408,6.517905553529951,2.250961573533219,6.467116418008168,5.683977106975602,7.460251098943846,0.0
ACH-000079,TE125T,Fibroblast,Non-Cancerous,"Fibroblast, Soft Tissue",,,,0.999412119825736,1.0031328942594562,1.0002575229799953,0.9978715723691504,0.9989254005090682,0.994398915149661,0.9989328949400648,0.9555428208292992,4.909293085823824,5.2502036564992975,6.148324042480084,2.403267722339301,5.6108771994719495,4.576522137920503,6.91731240109503,0.0
ACH-001318,PLCPRF5,Liver,Hepatocellular Carcinoma,Hepatocellular Carcinoma,,,,1.1199300179922256,0.8970624452147595,1.1337595419499196,1.1507068807928718,0.9112975655071178,1.1549774580647698,0.5295016722875036,0.8418127112192973,3.234194722953812,6.261530815243406,0.2750070474998698,2.7463127664254587,8.04362885087643,2.1342209397606338,7.30432850305588,0.0
ACH-000077,MJ,Lymphoid,Non-Hodgkin Lymphoma,Mature T and NK Neoplasms,T-cell Cutaneous,,,0.9936341070240676,0.9960344650569392,0.9975545760636196,1.0010038490038229,0.992615993677437,0.9986591237014546,0.990973913292385,0.5785465800304949,2.350497247084133,6.921245888585589,1.2203299548795556,0.6690267655096305,0.7824085649273732,1.1890338243900171,8.1025006691504,0.0840642647884745
ACH-001001,143B,Bone,Osteosarcoma,Osteosarcoma,,,,0.915046617727045,1.1674671816465785,1.1867442644877728,1.0639676247444203,1.2167757911974948,0.9602958444137636,9.288685771129749e-05,0.7297526228412429,0.070389327891398,7.250961573533218,1.7990873060740036,3.753818443173543,4.97865326490861,0.6959938131099002,7.138323004056484,0.0
